YICGOJ,None
YICGUO,10.1021/cg3018612
YICGUP,None
YICHEX,10.1007/bf01671676
YICKIH,10.1039/c8dt01690a
YICMAB,10.1039/c8dt01262h
YICNAC,10.1039/c8dt00880a
YICNEG,None
YICPEI,10.1016/j.cclet.2018.03.023
YICPUW,10.1002/chem.200600730
YICQAD,10.1002/chem.200600730
YICQEH,10.1002/chem.200600730
YICQIL,10.1002/chem.200600730
YICQOR,10.1002/chem.200600730
YICQOS,10.1039/c3ce40443a
YICQOS01,None
YICQUX,10.1002/chem.200600730
YICQUY,10.1039/c3ce40443a
YICRAE,10.1002/chem.200600730
YICRAE01,10.1039/c8dt04587a
YICRAF,10.1039/c3ce40443a
YICRAF01,None
YICREI,10.1002/chem.200600730
YICRIM,10.1002/chem.200600730
YICVEL,10.1016/0022-2860(93)07953-t
YICWOW01,10.1016/j.poly.2016.05.047
YICWUF,10.1039/c8dt02141d
YICXIU,10.1039/c8ra02602e
YICYUH,10.1039/c8dt01477a
YICZAO,10.1039/c8dt01477a
YICZES,10.1039/c8dt01477a
YIDDOG,10.1007/s11243-013-9715-7
YIDDUM,10.1007/s11243-013-9715-7
YIDGEZ,10.1002/zaac.201200373
YIDGIC,10.1002/ejic.200601108
YIDGID,10.1002/zaac.201200373
YIDGOJ,10.1002/zaac.201200373
YIDGUP,10.1002/zaac.201200373
YIDHOJ,10.1107/s1600536807020818
YIDHOL,10.1021/acs.inorgchem.8b01004
YIDHUP,10.1107/s160053680702082x
YIDHUR,10.1021/acs.inorgchem.8b01004
YIDJAX,10.1107/s1600536807020934
YIDJAX01,10.1524/ncrs.2007.0052
YIDJAZ,10.1021/acs.inorgchem.8b01004
YIDJEB,10.1107/s160053680702065x
YIDJOL,10.1107/s1600536807020831
YIDJOL01,None
YIDMEF,10.1002/ejic.201300267
YIDMIJ,10.1002/ejic.201300267
YIDMOP,10.1002/ejic.201300267
YIDNOP,10.1107/s160053680702154x
YIDNOQ,10.2116/xraystruct.29.21
YIDPIL,10.1107/s1600536807021010
YIDPIN,10.1016/j.poly.2018.05.047
YIDPOS,10.1039/c3dt50432h
YIDPOT,10.1016/j.poly.2018.05.047
YIDPUY,10.1039/c3dt50432h
YIDPUY01,10.1039/c7dt02208e
YIDQOS,10.1107/s1600536807024324
YIDROV,None
YIDSAF,10.1002/anie.199502071
YIDSAF01,10.1007/s11243-008-9086-7
YIDSAF02,None
YIDSAF03,None
YIDSAF04,10.1039/c8dt00156a
YIDSAF05,10.1021/acsomega.9b00715
YIDSAF06,10.1016/j.mcat.2020.111190
YIDSIN,10.1002/anie.199502231
YIDSOT,10.1002/anie.199502231
YIDSOU,10.1107/s1600536807023033
YIDSUB,10.1002/asia.201300167
YIDTIP,10.1107/s1600536807023781
YIDTUB,10.1107/s1600536807022416
YIDYAM,10.1107/s1600536807023185
YIDYEQ,10.1107/s1600536807023082
YIFBAT01,10.1039/d0nj00515k
YIFCAS,10.1107/s1600536807024361
YIFCEW,10.1107/s1600536807024373
YIFDAT,10.1107/s1600536807024610
YIFFOL,None
YIFFUQ,10.1039/c3dt50810b
YIFGAY,None
YIFGOL,10.1039/c3dt50810b
YIFHIH,10.1002/chem.201801134
YIFHON,10.1039/c8dt01424h
YIFKAC,10.1039/c8dt01276h
YIFKEG,10.1039/c8dt01276h
YIFLUX,10.1039/c8dt01276h
YIFMEI,10.1039/c8dt01424h
YIFMIM,10.1039/c8dt01424h
YIFNEJ,None
YIFPEL,None
YIFPIP,None
YIFQUZ,10.1021/ic0106571
YIFSIP,10.1021/ic0106571
YIFSIS,10.1039/c8ra03273d
YIFSOY,10.1021/acs.cgd.8b00186
YIGBUO,None
YIGCAV,None
YIGCEZ,None
YIGCID,None
YIGCOJ,None
YIGCUP,None
YIGDAW,None
YIGFIF,10.1039/c3ce40228b
YIGFUQ,10.1021/ja071271d
YIGGEB,10.1107/s1600536807046314
YIGHEC,10.1021/ic0621392
YIGHIG,10.1021/ic0621392
YIGHUU,10.1002/anie.201802911
YIGJAC,10.1002/anie.201802911
YIGJEG,10.1002/anie.201802911
YIGJIK,10.1002/anie.201802911
YIGJOQ,10.1002/anie.201802911
YIGJUW,10.1002/anie.201802911
YIGKAD,10.1002/anie.201802911
YIGKEH,10.1002/anie.201802911
YIGKIL,10.1002/anie.201802911
YIGKOR,10.1002/anie.201802911
YIGKUX,10.1002/anie.201802911
YIGLIM,10.1002/anie.201802911
YIGMOT,10.1039/c8nj00431e
YIGMUZ,10.1039/c8nj00431e
YIGNAG,10.1039/c8nj00431e
YIGNEK,10.1039/c8nj00431e
YIGQOU,10.1021/ic015609v
YIGQOW,10.1039/c3cc42741b
YIGQOW01,10.1039/c3cc42741b
YIGQOW02,10.1039/c3cc42741b
YIGQOW03,10.1039/c3cc42741b
YIGQOW04,10.1016/j.inoche.2013.12.010
YIGQOW05,10.1016/j.jssc.2014.11.014
YIGQOW06,10.1002/ejic.201700597
YIGQUA,10.1021/ic015609v
YIGRIR,10.1039/c3cc42741b
YIGRIR01,10.1039/c3cc42741b
YIGRIR02,10.1039/c3cc42741b
YIGRIR03,10.1039/c3cc42741b
YIGVEQ,10.1080/00958970600987982
YIGVEQ01,10.1002/ejic.200700623
YIGVEQ02,10.1002/ejic.200700623
YIGVIU,10.1080/00958970600987982
YIGVIU01,10.1002/ejic.200700623
YIGXES,10.1080/00958970601005321
YIGXES01,10.1080/00958970701411288
YIGXOD,10.1039/c3ce40506k
YIGXUI,10.1080/00958970601026897
YIGZAQ,10.1080/00958970601086669
YIGZEU,10.1080/00958970701429629
YIGZIZ,10.1039/c3ce40109j
YIGZOF,10.1039/c3ce40109j
YIGZUL,10.1039/c3ce40109j
YIHBAU,10.1039/c3ce40109j
YIHBEY,10.1039/c3ce40109j
YIHBIC,10.1039/c3ce40109j
YIHBOI,10.1039/c3ce40109j
YIHGIH,10.1524/zkri.2013.1600
YIHHED,None
YIHJOR,10.1021/acs.inorgchem.8b00812
YIHJUX,10.1021/acs.inorgchem.8b00812
YIHKUW,10.1007/s10876-005-0009-x
YIHLOR,10.1007/s10876-005-0009-x
YIHLOS,10.1039/c3ce40117k
YIHLUY,10.1039/c3ce40117k
YIHMOS01,10.1016/j.ica.2009.03.017
YIHNOS,None
YIHQUC,10.1002/zaac.200700068
YIHQUE,10.1016/j.molstruc.2018.06.067
YIHRAL,10.1016/j.molstruc.2018.06.067
YIHREP,10.1016/j.micromeso.2018.06.013
YIHRUF,10.1016/j.molstruc.2018.06.067
YIHTIV,10.1107/s2414314618008647
YIHVIX,10.1142/s1088424618500748
YIHVUJ,10.1016/j.molstruc.2018.06.042
YIHWAO,10.1002/zaac.200700177
YIHWAO01,10.1007/s11243-008-9086-7
YIHWAQ,10.1016/j.molstruc.2018.06.042
YIHYOE,10.1002/ejic.200700156
YIHYOF,10.1007/s11243-013-9711-y
YIHYUK,10.1002/ejic.200700156
YIHYUL,10.1007/s11243-013-9711-y
YIHYUL01,10.1016/j.molstruc.2014.05.059
YIHZAR,10.1002/ejic.200700156
YIHZEW,None
YIHZIA,None
YIHZIA01,None
YIHZIA02,10.1002/zaac.201400214
YIHZUN,10.1002/chem.201800465
YIJCEB,10.1039/c3ce00017f
YIJCIE,10.1002/zaac.200700233
YIJDAY,None
YIJDUS,None
YIJFUV,10.1007/s11172-018-2047-1
YIJGEG,10.1002/chem.201800693
YIJHUU,10.1039/c39950000111
YIJKUA,10.14102/j.cnki.0254-5861.2011-2060
YIJLAH,10.14102/j.cnki.0254-5861.2011-2060
YIJLOV,10.14102/j.cnki.0254-5861.2011-2145
YIJMAI,10.14102/j.cnki.0254-5861.2011-2002
YIJMEM,10.14102/j.cnki.0254-5861.2011-2002
YIJMIQ,10.14102/j.cnki.0254-5861.2011-2002
YIJNAJ,10.14102/j.cnki.0254-5861.2011-2004
YIJNIR,10.1016/j.jssc.2018.08.032
YIJNIR01,10.1016/j.jssc.2018.08.032
YIJNUD,10.1016/j.jssc.2018.08.032
YIJRIV,10.1016/j.jssc.2018.08.031
YIJROA,10.1002/zaac.201300232
YIJSIW,10.1080/00958972.2018.1520984
YIJSUI,10.1016/j.molstruc.2018.11.026
YIJTAP,10.1016/j.molstruc.2018.11.026
YIJXEW,10.1016/j.ejmech.2013.03.040
YIJXIB,10.1039/c8dt04068k
YIJXUN,10.1016/j.inoche.2018.11.013
YIJYAT,10.1039/c3ce41642a
YIJYEX,10.1039/c3ce41642a
YIJYEY,10.1016/j.ica.2018.11.015
YIJYOH,10.1039/c3ra44331k
YIJYOI,10.1039/c8cc07468b
YIJYUN,10.1039/c3ce41143e
YIJYUO,10.11862/cjic.2018.257
YIJZAV,10.11862/cjic.2018.257
YIJZIC,10.1039/c3ta14009a
YIJZIC01,10.1021/acs.inorgchem.9b00396
YIJZIC02,10.1021/acs.inorgchem.9b00396
YIJZIC03,10.1021/acs.inorgchem.9b00396
YIJZIC04,10.1021/acs.inorgchem.9b00396
YIJZIC05,10.1021/acs.inorgchem.9b00396
YIJZIC06,10.1021/acs.inorgchem.9b00396
YIJZOJ,10.1016/j.jssc.2018.08.031
YIJZUP,10.1016/j.jssc.2018.08.031
YIKBAY,10.1016/j.jssc.2018.08.031
YIKBEC,10.1016/j.jssc.2018.08.031
YIKBIG,10.1016/j.jssc.2018.08.031
YIKBOM,10.1016/j.jssc.2018.08.031
YIKBUS,10.1016/j.jssc.2018.08.031
YIKCAZ,10.1080/00958972.2018.1507026
YIKCUQ,10.1006/jssc.2001.9161
YIKCUT,10.11862/cjic.2018.254
YIKDAX,10.1021/ic00105a001
YIKGAB,10.1016/j.inoche.2007.03.024
YIKGEF,10.1016/j.inoche.2007.03.024
YIKGEF01,10.1021/cg0702636
YIKHUY,10.1002/anie.201808687
YIKJAG,10.1002/anie.201808687
YIKJEK,10.1002/anie.201808687
YIKJIO,10.1002/anie.201808687
YIKJOT,10.1002/anie.201307650
YIKJOU,10.1002/anie.201808687
YIKJUZ,10.1002/anie.201307650
YIKKEL,10.14102/j.cnki.0254-5861.2011-1993
YIKKIP,10.14102/j.cnki.0254-5861.2011-1993
YIKLUZ,10.1021/ic00105a026
YIKMAG,10.1021/ic00105a026
YIKMOU,10.1021/ic00105a027
YIKMUA,10.1021/ic00105a027
YIKMUD,10.14102/j.cnki.0254-5861.2011-2003
YIKPEQ,10.14102/j.cnki.0254-5861.2011-2006
YIKPIU,10.14102/j.cnki.0254-5861.2011-1998
YIKPOA,10.1016/j.jssc.2018.08.030
YIKPUG,10.11862/cjic.2018.254
YIKSAP,10.1016/j.jssc.2018.08.035
YIKSET,10.1016/j.jssc.2018.08.030
YIKSIX,None
YIKSOD,10.1021/acs.inorgchem.8b02367
YIKSUJ,10.1021/acs.inorgchem.8b02367
YIKTET,10.1002/ajoc.201300140
YIKVIZ,10.1107/s0108270113027984
YIKWUK,10.1021/ic00105a065
YIKYEX,10.1016/j.poly.2007.04.016
YIKYIB,10.1016/j.poly.2007.04.016
YIKYOH,10.1016/j.poly.2007.04.016
YIKYUN,10.1016/j.poly.2007.04.016
YILBAY,10.1021/ja406030p
YILBEB,10.1016/j.poly.2007.05.022
YILBEC,10.1021/ja406030p
YILBIF,10.1016/j.poly.2007.05.022
YILBIG,10.1021/ja406030p
YILBOM,10.1021/ja406030p
YILBUQ,10.1021/om010601e
YILBUS,10.1021/ja406030p
YILCAZ,10.1021/ja406030p
YILCED,10.1021/ja406030p
YILCIH,10.1021/ja406030p
YILCON,10.1021/ja406030p
YILDUT,10.1039/b704977c
YILDUT01,10.1039/b704977c
YILDUT02,10.1039/b704977c
YILFAB,10.1039/b704977c
YILHOQ,10.1021/om010601e
YILHOS,10.1039/c3ce41625a
YILHUX,10.1039/b708279g
YILJAG,10.1002/anie.201307217
YILJUA,10.1039/c3ce41930d
YILKAH,10.1039/c3ce41930d
YILKEL,10.1039/c3cc46613b
YILLEK,10.1016/0022-2860(94)07982-x
YILLOX,10.1039/c8ce01792a
YILMAK,10.1039/c8ce01792a
YILMEO,10.1039/c8ce01792a
YILNIQ,10.1021/om010601e
YILNOZ,10.1039/c8dt02983k
YILQEQ,10.1039/b700041c
YILRIX,10.1016/j.inoche.2018.10.021
YILROB,10.1039/b706423c
YILVAR,10.1016/j.ica.2007.04.043
YILVIZ,10.1016/j.ica.2007.04.047
YILVOF,10.1016/j.ica.2007.04.047
YILXUM,10.1080/00958979308022766
YILZIF,10.1039/c8dt03928c
YILZOL,10.1039/c8dt03928c
YILZUR,10.1039/c8dt03928c
YIMBAA,10.1039/c8dt03928c
YIMBUU,10.1021/jacs.8b09631
YIMCAB,10.1021/jacs.8b09631
YIMCEF,10.1039/c8sc03622e
YIMCIJ,10.1039/c8sc03622e
YIMCOP,10.1039/c8sc03622e
YIMCUV,10.1039/c8sc03622e
YIMDON,10.1039/dt9950000123
YIMFIM,10.1039/c8ce01414k
YIMGOS,None
YIMGUY,None
YIMHAF,None
YIMHIN,10.1039/c3ra45917a
YIMKEM,10.1039/c3ce41622d
YIMKIQ,10.1039/c3ce41622d
YIMKOW,10.1039/c3ce41622d
YIMKUC,10.1039/c3ce41622d
YIMLAJ,10.1039/c3ce41622d
YIMLEN,10.1039/c3ce41622d
YIMLIR,10.1039/c3ce41622d
YIMLOV,10.1039/dt9950000321
YIMLOX,10.1039/c3ce41622d
YIMLUE,10.1039/c8ce01667d
YIMMAL,10.1039/c8ce01667d
YIMMEP,10.1039/c8ce01667d
YIMNUF,None
YIMPAN,None
YIMPUI,10.1039/c8sc03622e
YIMPUI01,10.1039/c8sc03622e
YIMQAP,10.1039/c8sc03622e
YIMQET,10.1039/c8sc03622e
YIMQIX,10.1039/c8sc03622e
YIMQOD,10.1039/c8sc03622e
YIMRAN,10.1039/dt9950000383
YIMRAQ,10.1039/c8sc03622e
YIMREU,10.1039/c8sc03622e
YIMSAQ,10.1107/s2052519213025980
YIMSEU,10.1107/s2052519213025980
YIMSIY,10.1107/s2052519213025980
YIMSOE,10.1107/s2052519213025980
YIMSUK,10.1107/s2052519213025980
YIMTAR,10.1107/s2052519213025980
YIMTIZ,10.1016/j.molstruc.2013.09.027
YIMTIZ01,10.1039/c4qi00078a
YIMTOE,10.1002/ejic.200700424
YIMVUM,10.1002/ejic.200700387
YIMWAT,10.1002/ejic.200700387
YIMWEX,10.1002/ejic.200700387
YIMWIB,10.1002/ejic.200700387
YIMXAW,10.1039/c8dt03210f
YINCEF,10.1039/c3ce41801d
YINCIJ,10.1039/c3ce41801d
YINCOP,10.1039/c3ce41801d
YINCUV,10.1039/c3ce41801d
YINDAB,10.2116/analscix.23.x175
YINDAC,10.1039/c3ce41801d
YINDAC01,10.1016/j.inoche.2014.02.021
YINDAC02,10.1016/j.molstruc.2014.06.001
YINDOQ,10.1039/c3ce41801d
YINDOR,None
YINDUX,None
YINFAF,None
YINFEJ,None
YINFOR,10.2116/analscix.23.x191
YINHEL,10.1039/c8ra07492e
YINJAH,None
YINMEP,10.1021/cg400908f
YINMIT,10.1021/cg400908f
YINMOZ,10.1021/cg400908f
YINNAM,10.1021/cg400908f
YINNEQ,10.1021/cg400908f
YINNOA,10.1021/cg400908f
YINNOA01,10.1021/jacs.0c01239
YINNOB,10.1021/acs.chemmater.8b03903
YINNUH,10.1021/acs.chemmater.8b03903
YINPAO,10.1021/cg400918d
YINPEQ,None
YINPES,10.1021/cg400918d
YINPIW,10.1021/cg400918d
YINPOC,10.1021/cg400918d
YINPUI,10.1021/cg400918d
YINQAN,10.1039/b108162d
YINQAP,10.1021/cg400918d
YINQET,10.1021/cg400918d
YINQIX,10.1021/cg400918d
YINQOD,10.1021/cg400918d
YINQOE,10.1021/acs.chemmater.8b02765
YINQUJ,10.1021/cg400918d
YINQUK,10.1021/acs.chemmater.8b02765
YINRAR,10.1021/acs.chemmater.8b02765
YINREV,10.1021/acs.chemmater.8b02765
YINRIZ,10.1021/acs.chemmater.8b02765
YINROF,10.1021/acs.chemmater.8b02765
YINSIZ,10.1021/cg400948e
YINSIZ01,10.1021/cg400948e
YINSUL,10.1021/cg400948e
YINSUL01,10.1021/cg400948e
YINTEW,10.1021/cg400769p
YINTIA,10.1021/cg401117u
YINTOG,10.1021/cg401122u
YINTUM,10.1021/cg4012422
YINVAU,10.1021/cg4012422
YINVEY,10.1021/cg4012422
YINVIC,10.1021/cg4012422
YINWOJ,10.1021/cg400680r
YINWUO,10.1002/ejic.200700579
YINWUP,10.1021/cg400680r
YINXAW,10.1021/cg400680r
YINXEA,10.1021/cg400680r
YINXEZ,10.1002/ejic.200700579
YINXID,10.1002/ejic.200700579
YINXIE,10.1021/cg400680r
YINXOK,10.1021/cg400680r
YINXOL,10.1039/c8nj04683b
YINXUQ,10.1021/cg400680r
YINXUR,10.1039/c8nj04683b
YINYAX,10.1021/cg400680r
YINYEB,10.1021/cg400680r
YINYIF,10.1021/cg400680r
YIPBIK,10.1021/cg400466k
YIPBOP,10.1039/b707218j
YIPBOQ,10.1021/cg400466k
YIPBUV,10.1039/b707218j
YIPCAD,10.1021/cg400466k
YIPCOS,10.1039/c8sc04036b
YIPCUY,10.1039/c8sc04036b
YIPDAF,10.1039/c8sc04036b
YIPDOR,10.1039/b709563e
YIPFAG,10.1021/cg4009009
YIPFIO,10.1021/cg4009009
YIPGUA,10.1021/ic700882n
YIPPUL,10.1107/s2053229618015620
YIPQAS,10.1107/s2053229618015620
YIPQOD,10.1039/b109354a
YIPRAT,None
YIPVID,10.1002/zaac.200700282
YIPWEB,10.1039/c3ce41385c
YIPWIG,10.1039/c8ce01740a
YIQBAB,10.1039/b108812b
YIQBEF,10.1039/b108812b
YIQBEF01,10.1246/bcsj.75.2455
YIQBIJ,10.1039/b108219a
YIQBIM,10.1039/c8cc08158a
YIQGOX,10.1039/c8dt04215b
YIQGUA,10.1002/1099-0682(200112)2001:12<3039::aid-ejic3039>3.0.co;2-2
YIQHEO,10.1039/c8dt04215b
YIQHIS,10.1039/c8dt04067b
YIQHOY,10.1039/c8dt04067b
YIQJOY,10.1021/ic700795q
YIQJUE,10.1021/ic700795q
YIQKAL,10.1021/ic700795q
YIQKEP,10.1021/ic700795q
YIQKIT,10.1021/ic700795q
YIQKOZ,10.1021/ic700795q
YIQLAO,10.1021/acs.inorgchem.8b02845
YIQLES,10.1021/acs.inorgchem.8b02845
YIQLIW,10.1021/acs.inorgchem.8b02845
YIQLOB,10.3390/ma3053407
YIQLOC,10.1021/acs.inorgchem.8b02845
YIQLUH,10.3390/ma3053407
YIQMOA,10.1002/1521-3749(200201)628:1<119::aid-zaac119>3.0.co;2-c
YIQMOB,10.1107/s160053680705996x
YIQNAO,10.1107/s1600536807060096
YIQNIW,10.1107/s1600536807059247
YIQNOC,10.1107/s1600536807060813
YIQQUL,10.1107/s1600536807060163
YIQRAT,10.1002/chem.201302377
YIQREX,10.1002/chem.201302377
YIQRIA,10.1107/s1600536807060217
YIQRIB,10.1002/chem.201302377
YIQROH,10.1002/chem.201302377
YIQSIA,10.1016/s0020-1693(01)00642-9
YIQSOG,10.1016/s0020-1693(01)00642-9
YIQSOH,10.1107/s1600536807062198
YIQTAU,10.1107/s1600536807057406
YIQVOL,10.1021/cg4003803
YIQVUR,10.1021/cg4003803
YIQWEC,10.1021/cg400335y
YIQWIG,10.1021/cg400335y
YIQWOM,10.1021/cg400335y
YIQXAZ01,10.1021/cg400335y
YIQXEE,10.1016/j.molstruc.2018.10.099
YIRFAI,10.1039/c3dt52607k
YIRFEN,10.1107/s2052520618013720
YIRHAK,10.1039/c3cc46503a
YIRHAK01,10.1039/c3cc46503a
YIRJAN,10.1107/s2056989018015980
YIRLUI,None
YIRMUH,None
YIRQAU,None
YIRQEY,None
YIRQOF,None
YIRQOF01,None
YIRQOF02,10.1039/c8ce00719e
YIRQOH,10.1021/cg4011289
YIRQOI,None
YIRQUN,10.1021/cg4011289
YIRREY,10.1021/cg4011289
YIRSUQ,10.1016/j.jallcom.2018.11.159
YIRTOK,10.1039/c3ce41415a
YIRTOL,10.1016/j.inoche.2018.11.017
YIRTUR,10.1016/j.inoche.2018.11.017
YIRVAZ,10.1016/j.inoche.2018.11.017
YIRVED,10.1016/j.jssc.2018.11.020
YIRXIJ,10.1016/j.inoche.2018.11.019
YIRXOP,10.1016/j.inoche.2018.11.019
YIRYEF,10.1039/c3ce41704b
YIRYIJ,10.1039/c3ce41704b
YIRZAC,10.1039/c3ce41415a
YISBIL,None
YISCEJ,10.1107/s1600536807060229
YISDAG,10.1039/b714355a
YISFEL,None
YISGEP,10.1016/j.ica.2018.11.012
YISHOA,None
YISHOY,None
YISHUG,None
YISJAM,None
YISKOB,None
YISLAQ,10.1039/c8nj05036h
YISLES,10.1039/b713275a
YISLEU,10.1039/c8sc04220a
YISLIW,10.1039/b713275a
YISLIY,10.1039/c8sc04220a
YISLOC,10.1039/b713275a
YISLUI,10.1039/b713275a
YISMAP,10.1039/b713275a
YISMET,10.1039/b713275a
YISMIW,None
YISMIW01,10.1023/a:1010190811770
YISMIX,10.1016/j.poly.2007.11.029
YISMIX01,10.1080/00958970701615862
YISMOD,10.1016/j.poly.2007.11.029
YISMUJ,10.1016/j.poly.2007.11.029
YISNAQ,10.1016/j.poly.2007.11.029
YISNEU,10.1016/j.poly.2007.11.006
YISNIY,10.1016/j.poly.2007.11.006
YISNOE,10.1016/j.poly.2007.11.006
YISNUK,10.1016/j.poly.2007.11.006
YISPUL,None
YISRIE,10.1107/s2052520618012982
YISTUR,10.1007/s10904-013-9885-y
YISVAZ,10.1007/s10904-013-9885-y
YISVEE,10.1021/acs.inorgchem.8b01864
YISYAC,10.1016/j.tetlet.2013.08.124
YITBUA,10.1016/j.inoche.2013.06.035
YITCAH,10.1016/j.inoche.2013.06.035
YITDIQ,10.1016/j.inoche.2013.05.014
YITDUC,10.1016/j.inoche.2013.05.032
YITFOW,None
YITGOA,10.1002/chem.201803842
YITHEQ,10.1039/c3ce41740a
YITHIU,10.1039/c3ce41740a
YITHIU01,10.1039/c3ce41740a
YITHOA,10.1039/c3ce41740a
YITHOA01,10.1039/c3ce41740a
YITJAP,10.1002/chem.201803664
YITJIU,None
YITJOD,10.1002/chem.201803664
YITKES,10.1002/ejic.200700847
YITKEU,10.1021/acs.jpcc.8b08706
YITKIY,10.1021/acs.jpcc.8b08706
YITMAQ,10.1002/ejic.200701044
YITMAQ01,10.1016/j.jorganchem.2008.06.010
YITMAQ02,10.1016/j.jorganchem.2008.06.010
YITMEV,10.1039/c3ce41824c
YITNUM,10.1039/c3ce41518j
YITPOG,10.1039/dt9950000139
YITPUM,10.1039/dt9950000139
YITQOK,10.1039/c8ce01448e
YITQUQ,10.1039/c8ce01448e
YITRAU,10.1039/dt9950000139
YITRAX,10.1039/c8ce01448e
YITREB,10.1039/c8ce01448e
YITROJ,10.1021/ic7013623
YITRUP,10.1021/ic7013623
YITVEE,10.1039/c4dt00211c
YITVIH,10.1002/zaac.200700408
YITVII,10.1039/c4dt00211c
YITVOO,10.1039/c4dt00211c
YITVUU,10.1039/c4dt00211c
YITWAB,10.1039/c4dt00211c
YITWEF,10.1039/c4dt00211c
YITWUU,10.1002/zaac.200700395
YITYEI,10.1021/acs.inorgchem.8b03471
YITYIM,10.1021/acs.inorgchem.8b03471
YITYIM01,10.1021/acs.inorgchem.8b03471
YITYOS,10.1021/acs.inorgchem.8b03471
YITYUY,10.1021/acs.inorgchem.8b03471
YITZAF,10.1021/acs.inorgchem.8b03471
YITZEI,10.1039/c3ce42625d
YITZEJ,10.1021/acs.inorgchem.8b03471
YITZIM,10.1039/c3ce42625d
YITZIN,10.1021/acs.inorgchem.8b03471
YITZOS,10.1039/c3ce42625d
YITZOT,10.1021/acs.inorgchem.8b03471
YITZUY,10.1039/c3ce42625d
YITZUZ,10.1021/acs.inorgchem.8b03471
YIVBAI,10.1039/c3ce42625d
YIVBAJ,10.1021/acs.inorgchem.8b03471
YIVBEM,10.1039/c3ce42625d
YIVBEN,10.1021/acs.inorgchem.8b03471
YIVBEN01,10.1021/acs.inorgchem.8b03471
YIVBIQ,10.1039/c3ce42625d
YIVBIR,10.1021/acs.inorgchem.8b03471
YIVBOW,10.1039/c3ce42625d
YIVBOX,10.1021/acs.inorgchem.8b03471
YIVBUD,10.1021/acs.inorgchem.8b03471
YIVCOY,10.1021/acs.inorgchem.8b03471
YIVDAL,10.1021/acs.inorgchem.8b03471
YIVDEP,10.1021/acs.inorgchem.8b03471
YIVHET,10.1021/acs.inorgchem.8b03284
YIVKOF,10.1016/j.ica.2014.01.046
YIVLIA,10.1039/c3dt53332h
YIVMEX,10.1016/j.ica.2014.01.023
YIVMIB,10.1016/j.ica.2014.01.023
YIVMOG,None
YIVMOH,10.1016/j.ica.2014.01.023
YIVMUN,10.1016/j.ica.2014.01.023
YIVNEY,10.1016/j.ica.2014.01.022
YIVNIC,10.1016/j.ica.2014.01.022
YIVPAW,10.1039/c4dt00228h
YIVPEA,10.1039/c4dt00375f
YIVPOJ,None
YIVPUP,10.1080/00958970601040310
YIVRUT,10.1016/j.jssc.2019.03.014
YIVSOM,10.1007/s11224-007-9234-2
YIVTII,10.1016/j.ica.2014.02.001
YIVTUT,10.1007/s11224-007-9213-7
YIVWEH,10.1016/j.ica.2014.01.040
YIVWIL,10.1016/j.ica.2014.01.037
YIVXAE,10.1016/j.ica.2014.02.039
YIVXEI,10.1016/j.ica.2014.02.039
YIVXIM,10.1016/j.ica.2014.02.039
YIVZEI,None
YIVZIO,10.1007/s40242-013-2473-4
YIVZOU,10.1007/s40242-013-2473-4
YIVZUA,10.1016/j.ica.2014.01.023
YIWBAJ,10.1016/j.ica.2014.01.023
YIWBEN,10.1007/s40242-013-2473-4
YIWBIR,10.1007/s40242-013-2473-4
YIWCEO,10.1039/c3ce42278j
YIWCIS,10.1039/c3ce42278j
YIWCOY,10.1039/c3ce42278j
YIWCUD,10.1002/zaac.200700441
YIWDAK,10.1002/zaac.200700441
YIWDEO,10.1002/zaac.200700463
YIWFAO,10.1039/c9qi00044e
YIWFES,10.1039/c9qi00044e
YIWFOA,10.1002/zaac.200700495
YIWHET,10.1039/c4ra00246f
YIWHIX,10.1039/c4ra00246f
YIWHOD,10.1039/c4ra00246f
YIWKEX,10.1039/c9ce00113a
YIWKIB,10.1039/c9ce00113a
YIWKOH,10.1039/c9ce00113a
YIWKUN,10.1039/c9ce00113a
YIWLAU,10.1039/c9ce00113a
YIWLEY,10.1039/c9ce00113a
YIWLOG,10.1002/ejic.200700930
YIWLUM,10.1002/ejic.200700930
YIWMUN,None
YIWQOM,10.1007/s11172-014-0421-1
YIWQUS,10.1007/s11172-014-0421-1
YIWRAZ,10.1007/s11172-014-0421-1
YIWRED,10.1007/s11172-014-0421-1
YIWRIH,10.1007/s11172-014-0421-1
YIWRON,10.1007/s11172-014-0421-1
YIWRUT,10.1007/s11172-014-0421-1
YIWSAA,10.1007/s11172-014-0421-1
YIWSEE,10.1007/s11172-014-0421-1
YIWSOP,10.1016/j.jssc.2019.03.020
YIWWIN,10.1016/j.jssc.2019.03.021
YIWWOT,10.1016/j.jssc.2019.03.021
YIWWUZ,10.1016/j.jssc.2019.03.021
YIWXAG,10.1016/j.jssc.2019.03.021
YIWXEK,10.1016/j.jssc.2019.03.021
YIWXIO,10.1016/j.jssc.2019.03.021
YIWXOU,10.1016/j.jssc.2019.03.021
YIWZEL,10.1016/j.ica.2014.01.038
YIWZIP,10.1016/j.ica.2014.02.005
YIWZOV,10.1016/j.ica.2014.02.005
YIWZUB,10.1016/j.ica.2014.02.005
YIXBAK,10.1016/j.ica.2014.02.005
YIXBIQ,10.1021/ja017154e
YIXCAK,10.1007/s00706-007-0688-0
YIXCAM,10.1016/j.jssc.2019.03.019
YIXCIT,10.1016/j.ica.2014.01.045
YIXCIU,10.1016/j.jssc.2019.03.019
